id,common_name,latitude,longitude,neighborhood,scientific_name
1389555249,Oak: Northern Red,40.45500157,-80.00290343,Allegheny Center,Quercus rubra
370950823,Linden: Littleleaf,40.45484001,-80.00270863,Allegheny Center,Tilia cordata
431515730,Maple: Red,40.45413007,-80.00208118,Allegheny Center,Acer rubrum
225812799,Ginkgo,40.45488363,-80.0029446,Allegheny Center,Ginkgo biloba
1804528695,Maple: Norway,40.45476041,-80.0029044,Allegheny Center,Acer platanoides
2071087079,Stump,40.45465061,-80.00288272,Allegheny Center,Stump
734824931,Linden: American,40.45463895,-80.0027741,Allegheny Center,Tilia americana
1995562093,Maple: Norway,40.45465608,-80.0026627,Allegheny Center,Acer platanoides
642256615,Sycamore: American,40.45456056,-80.0026144,Allegheny Center,Platanus occidentalis
1066828144,Maple: Red,40.45446806,-80.00276462,Allegheny Center,Acer rubrum
1473698865,Linden: American,40.45447122,-80.00260239,Allegheny Center,Tilia americana
1791746611,Maple: Red,40.45437307,-80.0026893,Allegheny Center,Acer rubrum
1170815794,Tuliptree,40.4543634,-80.0028333,Allegheny Center,Liriodendron tulipifera
1022573547,Ash: Green,40.45424914,-80.00268516,Allegheny Center,Fraxinus pennsylvanica
377879651,Sycamore: American,40.45425919,-80.00252316,Allegheny Center,Platanus occidentalis
1587663135,Maple: Norway,40.45417639,-80.00252942,Allegheny Center,Acer platanoides
1599912314,Linden: American,40.45408034,-80.00250817,Allegheny Center,Tilia americana
1568869325,Sycamore: American,40.45386723,-80.00248728,Allegheny Center,Platanus occidentalis
1360069403,Magnolia: Cucumbertree,40.45381781,-80.00254875,Allegheny Center,Magnolia acuminata
1529917158,Tuliptree,40.45389302,-80.00257833,Allegheny Center,Liriodendron tulipifera
1175643978,Maple: Norway,40.4535454,-80.00238635,Allegheny Center,Acer platanoides
784742826,London planetree,40.45510202,-80.00305111,Allegheny Center,Platanus x acerifolia
252348478,Ginkgo,40.45343505,-80.00239169,Allegheny Center,Ginkgo biloba
1117274626,Sycamore: American,40.45345129,-80.00226595,Allegheny Center,Platanus occidentalis
1928468237,Sweetgum: American,40.45338472,-80.00214647,Allegheny Center,Liquidambar styraciflua
91185407,Sycamore: American,40.45347599,-80.00205934,Allegheny Center,Platanus occidentalis
541856396,Ash: Green,40.4535932,-80.00205423,Allegheny Center,Fraxinus pennsylvanica
419265078,Linden: American,40.45370619,-80.00191371,Allegheny Center,Tilia americana
1070604429,Sweetgum: American,40.45384266,-80.00198139,Allegheny Center,Liquidambar styraciflua
72360161,Maple: Norway,40.45397965,-80.00202205,Allegheny Center,Acer platanoides
328031817,Maple: Norway,40.45403898,-80.00215934,Allegheny Center,Acer platanoides
1053084442,Maple: Red,40.45423298,-80.00210266,Allegheny Center,Acer rubrum
186870162,Linden: American,40.45435605,-80.00215188,Allegheny Center,Tilia americana
1072921460,Maple: Norway,40.45441784,-80.00216296,Allegheny Center,Acer platanoides
273963020,Maple: Norway,40.45434035,-80.00225056,Allegheny Center,Acer platanoides
918476952,Maple: Red,40.45448634,-80.00218326,Allegheny Center,Acer rubrum
1795120749,Maple: Red,40.45455738,-80.00219832,Allegheny Center,Acer rubrum
566681704,Maple: Norway,40.45453409,-80.00233284,Allegheny Center,Acer platanoides
1297813526,Sweetgum: American,40.4546663,-80.00226508,Allegheny Center,Liquidambar styraciflua
1096900211,Linden: American,40.45473782,-80.00248394,Allegheny Center,Tilia americana
1041092983,Maple: Sugar,40.45490255,-80.0025165,Allegheny Center,Acer saccharum
832083923,Linden: American,40.4548448,-80.00229811,Allegheny Center,Tilia americana
1312996107,Sweetgum: American,40.45502309,-80.00234015,Allegheny Center,Liquidambar styraciflua
874535887,Sweetgum: American,40.45516628,-80.00241708,Allegheny Center,Liquidambar styraciflua
2036522737,Maple: Red,40.45526358,-80.0024598,Allegheny Center,Acer rubrum
121194342,Maple: Red,40.45539387,-80.00249122,Allegheny Center,Acer rubrum
455396170,Maple: Norway,40.45546539,-80.00271007,Allegheny Center,Acer platanoides
1403913170,Horsechestnut,40.45555666,-80.00262293,Allegheny Center,Aesculus hippocastanum
1547363493,Buckeye: Red,40.45564441,-80.00271605,Allegheny Center,Aesculus pavia
1611881997,Oak: Swamp White,40.45566895,-80.00287019,Allegheny Center,Quercus bicolor
798391261,Sycamore: American,40.45553195,-80.00282952,Allegheny Center,Platanus occidentalis
413276031,Linden: American,40.45538842,-80.00277063,Allegheny Center,Tilia americana
1145931316,Linden: Silver,40.45527472,-80.00259547,Allegheny Center,Tilia tomentosa
1811466210,Linden: Littleleaf,40.45516542,-80.00254671,Allegheny Center,Tilia cordata
795364923,Maple: Norway,40.45491547,-80.00264659,Allegheny Center,Acer platanoides
156669018,Sycamore: American,40.4545783,-80.00250431,Allegheny Center,Platanus occidentalis
72285570,Maple: Norway,40.45429795,-80.00239574,Allegheny Center,Acer platanoides
1527022432,Tuliptree,40.45411294,-80.00234445,Allegheny Center,Liriodendron tulipifera
928144010,Sycamore: American,40.45397726,-80.00233344,Allegheny Center,Platanus occidentalis
1234834721,Oak: Pin,40.45384042,-80.00228376,Allegheny Center,Quercus palustris
1927642556,Maple: Norway,40.45358002,-80.00221195,Allegheny Center,Acer platanoides
537481673,Maple: Red,40.45295787,-80.0025017,Allegheny Center,Acer rubrum
682568980,Maple: Red,40.45286147,-80.00249848,Allegheny Center,Acer rubrum
1806587761,Cherry/Plum: spp.,40.45294603,-80.0024021,Allegheny Center,Prunus spp.
78453634,Maple: Red,40.45271776,-80.00244857,Allegheny Center,Acer rubrum
1620854731,Elm: American,40.4524999,-80.00231502,Allegheny Center,Ulmus americana
528596102,Sycamore: American,40.4524042,-80.00227577,Allegheny Center,Platanus occidentalis
648595459,Sweetgum: American,40.4523097,-80.00224246,Allegheny Center,Liquidambar styraciflua
2069542112,Linden: American,40.45215911,-80.00219236,Allegheny Center,Tilia americana
1462507361,Linden: American,40.4521111,-80.00218173,Allegheny Center,Tilia americana
464577260,Sweetgum: American,40.45214128,-80.00204744,Allegheny Center,Liquidambar styraciflua
1589984411,Hawthorn: spp.,40.45185246,-80.00201976,Allegheny Center,Crataegus spp.
2105201410,Oak: Northern Red,40.45086458,-80.00184206,Allegheny Center,Quercus rubra
118598052,Hawthorn: spp.,40.45077879,-80.00200152,Allegheny Center,Crataegus spp.
1729746605,Hawthorn: spp.,40.45075657,-80.00208194,Allegheny Center,Crataegus spp.
634755682,Hawthorn: spp.,40.45074758,-80.00218987,Allegheny Center,Crataegus spp.
1297044571,Hawthorn: spp.,40.4507181,-80.00228809,Allegheny Center,Crataegus spp.
1964978420,Hawthorn: spp.,40.45070292,-80.00235972,Allegheny Center,Crataegus spp.
153272190,Hawthorn: spp.,40.45068032,-80.00245817,Allegheny Center,Crataegus spp.
442135935,Hawthorn: spp.,40.4506198,-80.00273572,Allegheny Center,Crataegus spp.
317581009,Oak: Northern Red,40.45090439,-80.00274818,Allegheny Center,Quercus rubra
1128519605,Crabapple: Flowering,40.45083623,-80.00173515,Allegheny Center,Malus spp.
2072643064,Linden: American,40.45086038,-80.00155559,Allegheny Center,Tilia americana
549013875,Crabapple: Flowering,40.45102081,-80.00110097,Allegheny Center,Malus spp.
124261629,Linden: American,40.45176005,-80.00129433,Allegheny Center,Tilia americana
70638856,Maple: Red,40.45186211,-80.00136089,Allegheny Center,Acer rubrum
1277105698,Hawthorn: spp.,40.45188788,-80.00145193,Allegheny Center,Crataegus spp.
1741216726,Hawthorn: spp.,40.45198358,-80.00149118,Allegheny Center,Crataegus spp.
1392555009,Maple: Red,40.45214198,-80.0014354,Allegheny Center,Acer rubrum
201858476,Maple: Red,40.45223782,-80.00146563,Allegheny Center,Acer rubrum
608995278,Oak: Pin,40.45219424,-80.00158143,Allegheny Center,Quercus palustris
1103572401,Cherry/Plum: spp.,40.45233089,-80.00164012,Allegheny Center,Prunus spp.
516509977,Maple: Red,40.45234712,-80.00151439,Allegheny Center,Acer rubrum
1763856957,Linden: Littleleaf,40.45244176,-80.00160773,Allegheny Center,Tilia cordata
1681751756,Tree-of-Heaven,40.45239886,-80.00168746,Allegheny Center,Ailanthus altissima
197066930,Maple: Red,40.4525046,-80.00156476,Allegheny Center,Acer rubrum
1412726720,Maple: Red,40.45260699,-80.00161325,Allegheny Center,Acer rubrum
1018729975,Maple: Red,40.45269953,-80.00164959,Allegheny Center,Acer rubrum
686526690,Maple: Red,40.45279558,-80.00167084,Allegheny Center,Acer rubrum
565349172,Maple: Red,40.45288456,-80.00170088,Allegheny Center,Acer rubrum
642054137,Maple: Red,40.45299418,-80.00173157,Allegheny Center,Acer rubrum
1705761100,Maple: Red,40.45309023,-80.00175282,Allegheny Center,Acer rubrum
1340576993,Cherry/Plum: spp.,40.45306764,-80.00185127,Allegheny Center,Prunus spp.
1825612030,Cherry/Plum: spp.,40.45314285,-80.00188085,Allegheny Center,Prunus spp.
1959838579,Pagodatree: Japanese,40.45197173,-80.00139158,Allegheny Center,Styphnolobium japonicum
718264126,Zelkova: Japanese,40.45306448,-80.00201353,Allegheny Center,Zelkova serrata
51841316,Oak: Pin,40.45301717,-80.00196684,Allegheny Center,Quercus palustris
1956826355,Zelkova: Japanese,40.45287965,-80.00195323,Allegheny Center,Zelkova serrata
22058450,Maple: Red,40.45283319,-80.00186149,Allegheny Center,Acer rubrum
1275072934,Katsuratree,40.45277228,-80.00180536,Allegheny Center,Cercidiphyllum japonicum
1774361474,Zelkova: Japanese,40.45269444,-80.00191095,Allegheny Center,Zelkova serrata
1186254579,Elm: spp.,40.4526053,-80.00188997,Allegheny Center,Ulmus spp.
979616382,Oak: Northern Red,40.45251031,-80.00181462,Allegheny Center,Quercus rubra
1955521929,Linden: Silver,40.45245471,-80.00183983,Allegheny Center,Tilia tomentosa
1027277409,Ginkgo,40.45238638,-80.00181048,Allegheny Center,Ginkgo biloba
1573553218,Sycamore: American,40.45230393,-80.00179871,Allegheny Center,Platanus occidentalis
802789464,Elm: spp.,40.45227357,-80.00194201,Allegheny Center,Ulmus spp.
772822214,Maple: Paperbark,40.45227094,-80.00207722,Allegheny Center,Acer griseum
1629107559,Elm: spp.,40.45234878,-80.00197159,Allegheny Center,Ulmus spp.
996930478,Elm: spp.,40.45245154,-80.00200205,Allegheny Center,Ulmus spp.
418287579,Linden: Silver,40.45252658,-80.00204065,Allegheny Center,Tilia tomentosa
1621628086,Linden: American,40.45259543,-80.00204295,Allegheny Center,Tilia americana
987492267,Maple: Sugar,40.45255182,-80.00215874,Allegheny Center,Acer saccharum
1310153159,Elm: spp.,40.4526641,-80.00205426,Allegheny Center,Ulmus spp.
2114479492,Sweetgum: American,40.4528057,-80.00221229,Allegheny Center,Liquidambar styraciflua
1764001004,Zelkova: Japanese,40.45282159,-80.00210459,Allegheny Center,Zelkova serrata
1234826667,Zelkova: Japanese,40.45295964,-80.0020912,Allegheny Center,Zelkova serrata
1464371606,Sycamore: American,40.45294182,-80.00229804,Allegheny Center,Platanus occidentalis
670812213,Cherry/Plum: spp.,40.45300255,-80.00236319,Allegheny Center,Prunus spp.
1087588799,Douglas-fir,40.45423636,-80.00958718,Allegheny Center,Pseudotsuga menziesii
359304432,Pine: Red,40.45422135,-80.0096498,Allegheny Center,Pinus resinosa
1720930558,Spruce: Serbian,40.45419999,-80.00968513,Allegheny Center,Picea omorika
1753436045,Spruce: Serbian,40.45417882,-80.00971149,Allegheny Center,Picea omorika
371243425,Maple: Sugar,40.45420564,-80.00974848,Allegheny Center,Acer saccharum
278828941,Birch: River,40.45425473,-80.00970501,Allegheny Center,Betula nigra
624675194,Maple: Red,40.45420135,-80.00976422,Allegheny Center,Acer rubrum
2101188136,Redbud: Eastern,40.45419835,-80.00991743,Allegheny Center,Cercis canadensis
2070212045,Maple: Red,40.4541288,-80.00995119,Allegheny Center,Acer rubrum
839653734,Maple: Red,40.45416127,-80.01005149,Allegheny Center,Acer rubrum
419530147,Crabapple: Flowering,40.45411839,-80.01013122,Allegheny Center,Malus spp.
263836272,Serviceberry: spp.,40.45404866,-80.01017396,Allegheny Center,Amelanchier spp.
1619489460,Ash: Green,40.45404322,-80.0105406,Allegheny Center,Fraxinus pennsylvanica
785762826,Pine: Eastern White,40.45404163,-80.01062172,Allegheny Center,Pinus strobus
1145593303,Pine: Eastern White,40.45402697,-80.01066634,Allegheny Center,Pinus strobus
923341296,Pine: Eastern White,40.45401921,-80.01071115,Allegheny Center,Pinus strobus
547286698,Pine: Eastern White,40.45398477,-80.01071,Allegheny Center,Pinus strobus
851615482,Pine: Eastern White,40.45399784,-80.01074653,Allegheny Center,Pinus strobus
977062197,Pine: Eastern White,40.45404638,-80.01073011,Allegheny Center,Pinus strobus
1496566899,Pine: Eastern White,40.45408858,-80.01068641,Allegheny Center,Pinus strobus
2141576345,Oak: Pin,40.4541103,-80.01063304,Allegheny Center,Quercus palustris
1698024303,Oak: Pin,40.45409529,-80.01069566,Allegheny Center,Quercus palustris
1613576277,Hemlock: Eastern,40.45413661,-80.00975519,Allegheny Center,Tsuga canadensis
508387264,Pine: Eastern White,40.45410095,-80.01075901,Allegheny Center,Pinus strobus
754985600,Walnut: Black,40.45403828,-80.01079296,Allegheny Center,Juglans nigra
1680558430,Pine: Eastern White,40.45398318,-80.01079111,Allegheny Center,Pinus strobus
886280258,Pine: Eastern White,40.45395654,-80.01074514,Allegheny Center,Pinus strobus
951712081,Maple: Paperbark,40.45400719,-80.01062056,Allegheny Center,Acer griseum
647269982,Pine: Limber,40.45391715,-80.01064461,Allegheny Center,Pinus flexilis
152533984,Oak: English,40.45389493,-80.01072503,Allegheny Center,Quercus robur
447082404,Dogwood: Flowering,40.45386562,-80.01081424,Allegheny Center,Cornus florida
767153198,Dogwood: Flowering,40.4539274,-80.01082533,Allegheny Center,Cornus florida
348252968,Tuliptree,40.4538778,-80.01089581,Allegheny Center,Liriodendron tulipifera
17162768,Elm: spp.,40.4538356,-80.01093951,Allegheny Center,Ulmus spp.
2041774606,Chestnut: Chinese,40.45378406,-80.01110914,Allegheny Center,Castanea mollissima
641970792,Maple: Norway,40.45372758,-80.01117938,Allegheny Center,Acer platanoides
823470385,Maple: Norway,40.45364601,-80.01112255,Allegheny Center,Acer platanoides
1414932653,Pine: Austrian,40.45354873,-80.01116437,Allegheny Center,Pinus nigra
1806344326,Pine: Austrian,40.45344809,-80.01115028,Allegheny Center,Pinus nigra
1422755928,Pine: Austrian,40.45327065,-80.01106317,Allegheny Center,Pinus nigra
985042912,Oak: Swamp White,40.45293628,-80.01054689,Allegheny Center,Quercus bicolor
1742061458,Oak: Pin,40.45293769,-80.0104748,Allegheny Center,Quercus palustris
1667749918,Hawthorn: spp.,40.45289601,-80.01049144,Allegheny Center,Crataegus spp.
1584500543,Dogwood: Flowering,40.4528835,-80.01042787,Allegheny Center,Cornus florida
977153691,Douglas-fir,40.45306744,-80.01053324,Allegheny Center,Pseudotsuga menziesii
1799225449,Crabapple: Flowering,40.45327709,-80.01057988,Allegheny Center,Malus spp.
530797292,Crabapple: Flowering,40.45327709,-80.01057988,Allegheny Center,Malus spp.
1095217803,Crabapple: Flowering,40.45332477,-80.01060855,Allegheny Center,Malus spp.
985431699,Crabapple: Flowering,40.45334594,-80.01058219,Allegheny Center,Malus spp.
494632260,Crabapple: Flowering,40.45336059,-80.0105376,Allegheny Center,Malus spp.
1182388770,Crabapple: Flowering,40.45339397,-80.01059282,Allegheny Center,Malus spp.
594629267,Crabapple: Flowering,40.4533936,-80.01065122,Allegheny Center,Malus spp.
1350851472,Crabapple: Flowering,40.45339254,-80.01070528,Allegheny Center,Malus spp.
1822271838,Crabapple: Flowering,40.45345521,-80.01067133,Allegheny Center,Malus spp.
411114442,Crabapple: Flowering,40.45350287,-80.01069996,Allegheny Center,Malus spp.
1491042418,Crabapple: Flowering,40.45348432,-80.01059114,Allegheny Center,Malus spp.
1556809719,Serviceberry: spp.,40.45347233,-80.01050055,Allegheny Center,Amelanchier spp.
1422446604,Cherry/Plum: spp.,40.45341301,-80.01106675,Allegheny Center,Prunus spp.
427102203,Cherry/Plum: spp.,40.45372956,-80.01108639,Allegheny Center,Prunus spp.
1705221616,Hawthorn: spp.,40.45385559,-80.01063061,Allegheny Center,Crataegus spp.
864361144,Oak: Pin,40.45388613,-80.01047833,Allegheny Center,Quercus palustris
1342652320,Beech: European,40.45392372,-80.01031726,Allegheny Center,Fagus sylvatica
2119458459,Linden: Littleleaf,40.45401705,-80.00977929,Allegheny Center,Tilia cordata
1773008813,Cedar: Atlas,40.4540084,-80.00986919,Allegheny Center,Cedrus atlantica
2076979431,Beech: European,40.45396974,-80.01008436,Allegheny Center,Fagus sylvatica
1820786970,Hawthorn: spp.,40.45379196,-80.00966352,Allegheny Center,Crataegus spp.
281971972,Hawthorn: spp.,40.45368196,-80.00965081,Allegheny Center,Crataegus spp.
551306165,Hawthorn: spp.,40.45342157,-80.00957897,Allegheny Center,Crataegus spp.
62043810,Hawthorn: spp.,40.45336597,-80.00960417,Allegheny Center,Crataegus spp.
1889192269,Dogwood: Pagoda,40.45332584,-80.00963281,Allegheny Center,Cornus alternifolia
750294529,Hawthorn: spp.,40.453305,-80.00964113,Allegheny Center,Crataegus spp.
457608808,Douglas-fir,40.45339893,-80.00977055,Allegheny Center,Pseudotsuga menziesii
358153614,Cherry/Plum: spp.,40.45328893,-80.00975785,Allegheny Center,Prunus spp.
735654125,Maple: Japanese,40.45322768,-80.00971974,Allegheny Center,Acer palmatum
1961598073,Dawn Redwood,40.45316607,-80.00969963,Allegheny Center,Metasequoia glyptostroboides
1692794128,Dawn Redwood,40.45307673,-80.00968762,Allegheny Center,Metasequoia glyptostroboides
914798447,Dawn Redwood,40.45306826,-80.0097685,Allegheny Center,Metasequoia glyptostroboides
447837093,Douglas-fir,40.45314294,-80.0098251,Allegheny Center,Pseudotsuga menziesii
1140896227,Cherry/Plum: spp.,40.45296907,-80.00990946,Allegheny Center,Prunus spp.
1159294174,Cryptomeria: Japanese,40.45298178,-80.00996402,Allegheny Center,Cryptomeria japonica
1898710806,Dogwood: Flowering,40.45307851,-80.00994921,Allegheny Center,Cornus florida
2079554534,Birch: European White,40.45291467,-80.00987158,Allegheny Center,Betula pendula
619673736,Crabapple: Flowering,40.45289227,-80.00996102,Allegheny Center,Malus spp.
1736177425,Cherry/Plum: spp.,40.45287744,-80.01001462,Allegheny Center,Prunus spp.
15016531,Cherry/Plum: spp.,40.45286225,-80.01008629,Allegheny Center,Prunus spp.
1875849164,Cherry/Plum: spp.,40.45284777,-80.01012186,Allegheny Center,Prunus spp.
2080368129,Cherry/Plum: spp.,40.45285325,-80.01019418,Allegheny Center,Prunus spp.
1320359366,Cherry/Plum: spp.,40.45282432,-80.01026539,Allegheny Center,Prunus spp.
838314357,Cherry/Plum: spp.,40.45281655,-80.0103102,Allegheny Center,Prunus spp.
1981908607,Maple: Hedge,40.45278812,-80.01035436,Allegheny Center,Acer campestre
1908820117,Maple: Hedge,40.45284372,-80.01032916,Allegheny Center,Acer campestre
1920278576,Dogwood: Kousa,40.45287127,-80.01033008,Allegheny Center,Cornus kousa
1897209488,Dogwood: Kousa,40.45289864,-80.01034002,Allegheny Center,Cornus kousa
419009463,Dogwood: Kousa,40.4528914,-80.01035782,Allegheny Center,Cornus kousa
1810204245,Maple: Japanese,40.4529048,-80.01037632,Allegheny Center,Acer palmatum
750845162,Evodia: Korean,40.45291257,-80.01033147,Allegheny Center,Tetradium daniellii
1738870446,London planetree,40.4525663,-80.01378918,Allegheny Center,Platanus x acerifolia
1049113501,London planetree,40.45257053,-80.01357286,Allegheny Center,Platanus x acerifolia
1748412356,London planetree,40.45254669,-80.01338266,Allegheny Center,Platanus x acerifolia
781563516,London planetree,40.45252885,-80.01323778,Allegheny Center,Platanus x acerifolia
576559539,London planetree,40.45245753,-80.0130099,Allegheny Center,Platanus x acerifolia
104895462,London planetree,40.45240537,-80.01289687,Allegheny Center,Platanus x acerifolia
1475404833,London planetree,40.45236001,-80.01275103,Allegheny Center,Platanus x acerifolia
1663343309,London planetree,40.45220217,-80.01236694,Allegheny Center,Platanus x acerifolia
1356946017,London planetree,40.45216987,-80.01225767,Allegheny Center,Platanus x acerifolia
1734028087,London planetree,40.45213067,-80.01214812,Allegheny Center,Platanus x acerifolia
799190420,London planetree,40.45204815,-80.01205847,Allegheny Center,Platanus x acerifolia
483089226,London planetree,40.45192316,-80.01175666,Allegheny Center,Platanus x acerifolia
652348038,London planetree,40.45183894,-80.01148328,Allegheny Center,Platanus x acerifolia
1767584316,London planetree,40.45174821,-80.01119164,Allegheny Center,Platanus x acerifolia
262587589,London planetree,40.45170788,-80.01106926,Allegheny Center,Platanus x acerifolia
112160389,London planetree,40.45313488,-80.01402648,Allegheny Center,Platanus x acerifolia
1183873128,London planetree,40.45309606,-80.0138989,Allegheny Center,Platanus x acerifolia
1029789683,London planetree,40.45301784,-80.01367079,Allegheny Center,Platanus x acerifolia
931159813,London planetree,40.45209987,-80.00897036,Allegheny Center,Platanus x acerifolia
823766380,London planetree,40.4520536,-80.00912639,Allegheny Center,Platanus x acerifolia
274927193,London planetree,40.45202288,-80.00928772,Allegheny Center,Platanus x acerifolia
1819869680,London planetree,40.45198565,-80.00943076,Allegheny Center,Platanus x acerifolia
2095028318,London planetree,40.45195545,-80.00956504,Allegheny Center,Platanus x acerifolia
1347095882,London planetree,40.45191855,-80.00969004,Allegheny Center,Platanus x acerifolia
569663348,London planetree,40.45190803,-80.00987991,Allegheny Center,Platanus x acerifolia
1273859800,London planetree,40.45185011,-80.01002225,Allegheny Center,Platanus x acerifolia
26061974,London planetree,40.45179311,-80.01047127,Allegheny Center,Platanus x acerifolia
789844504,London planetree,40.45176327,-80.01058752,Allegheny Center,Platanus x acerifolia
1321609063,London planetree,40.45267385,-80.0108198,Allegheny Center,Platanus x acerifolia
1815816204,London planetree,40.45273004,-80.01087668,Allegheny Center,Platanus x acerifolia
1740968217,London planetree,40.45351153,-80.01259235,Allegheny Center,Platanus x acerifolia
538716423,London planetree,40.45346579,-80.0128163,Allegheny Center,Platanus x acerifolia
1676222144,London planetree,40.45225712,-80.01063775,Allegheny Center,Platanus x acerifolia
1243339647,London planetree,40.45263349,-80.01006414,Allegheny Center,Platanus x acerifolia
1246151590,London planetree,40.45236425,-80.00939725,Allegheny Center,Platanus x acerifolia
2098315193,London planetree,40.45238983,-80.00949731,Allegheny Center,Platanus x acerifolia
1769709807,London planetree,40.45186354,-80.00888976,Allegheny Center,Platanus x acerifolia
581217182,London planetree,40.45181872,-80.00906863,Allegheny Center,Platanus x acerifolia
185377066,London planetree,40.45172181,-80.00944417,Allegheny Center,Platanus x acerifolia
1362394778,London planetree,40.45091182,-80.00887428,Allegheny Center,Platanus x acerifolia
875868530,London planetree,40.45034596,-80.00830589,Allegheny Center,Platanus x acerifolia
1422348407,London planetree,40.45282006,-80.01046187,Allegheny Center,Platanus x acerifolia
2006122106,London planetree,40.45285786,-80.01064351,Allegheny Center,Platanus x acerifolia
924460850,London planetree,40.45350279,-80.011622,Allegheny Center,Platanus x acerifolia
1172232680,London planetree,40.45368343,-80.01299582,Allegheny Center,Platanus x acerifolia
1427174021,London planetree,40.45435713,-80.00928227,Allegheny Center,Platanus x acerifolia
1728262528,London planetree,40.45437478,-80.00908444,Allegheny Center,Platanus x acerifolia
1749252876,London planetree,40.45441254,-80.00891431,Allegheny Center,Platanus x acerifolia
896805911,London planetree,40.45450927,-80.00854777,Allegheny Center,Platanus x acerifolia
1226795787,London planetree,40.45457796,-80.00891083,Allegheny Center,Platanus x acerifolia
1448577000,London planetree,40.45519812,-80.00691766,Allegheny Center,Platanus x acerifolia
1201843543,London planetree,40.45511567,-80.00690592,Allegheny Center,Platanus x acerifolia
2138383340,London planetree,40.45505373,-80.00725558,Allegheny Center,Platanus x acerifolia
377046492,London planetree,40.45453445,-80.00821176,Allegheny Center,Platanus x acerifolia
1920954058,London planetree,40.45454964,-80.00814013,Allegheny Center,Platanus x acerifolia
797597188,London planetree,40.45458016,-80.00798781,Allegheny Center,Platanus x acerifolia
1677366122,London planetree,40.45460964,-80.00788958,Allegheny Center,Platanus x acerifolia
1251057173,London planetree,40.45464687,-80.00774654,Allegheny Center,Platanus x acerifolia
1725826265,London planetree,40.45468501,-80.00755842,Allegheny Center,Platanus x acerifolia
1839538009,London planetree,40.45471148,-80.00737285,Allegheny Center,Platanus x acerifolia
1104044212,London planetree,40.45476286,-80.00721224,Allegheny Center,Platanus x acerifolia
347725732,London planetree,40.45482532,-80.00683552,Allegheny Center,Platanus x acerifolia
748892755,London planetree,40.45490053,-80.00686511,Allegheny Center,Platanus x acerifolia
1817284487,London planetree,40.45496586,-80.00704767,Allegheny Center,Platanus x acerifolia
553426946,London planetree,40.45493849,-80.00617952,Allegheny Center,Platanus x acerifolia
924750485,London planetree,40.45498404,-80.00596457,Allegheny Center,Platanus x acerifolia
96784527,London planetree,40.4550225,-80.00575841,Allegheny Center,Platanus x acerifolia
1496074072,London planetree,40.45507614,-80.00548061,Allegheny Center,Platanus x acerifolia
297636068,London planetree,40.45514346,-80.00514465,Allegheny Center,Platanus x acerifolia
1471481232,London planetree,40.45519695,-80.00487587,Allegheny Center,Platanus x acerifolia
1488930993,London planetree,40.45536484,-80.00509791,Allegheny Center,Platanus x acerifolia
1966310622,London planetree,40.45533184,-80.004136,Allegheny Center,Platanus x acerifolia
1298072018,London planetree,40.45564801,-80.0041736,Allegheny Center,Platanus x acerifolia
401606652,London planetree,40.455977,-80.00296208,Allegheny Center,Platanus x acerifolia
1191911611,London planetree,40.45549272,-80.00490333,Allegheny Center,Platanus x acerifolia
1240836037,London planetree,40.45336165,-80.00256371,Allegheny Center,Platanus x acerifolia
704797488,London planetree,40.45346424,-80.00260319,Allegheny Center,Platanus x acerifolia
362030255,London planetree,40.45369675,-80.00269216,Allegheny Center,Platanus x acerifolia
849462851,London planetree,40.45379966,-80.00271361,Allegheny Center,Platanus x acerifolia
496383916,London planetree,40.45389536,-80.00275289,Allegheny Center,Platanus x acerifolia
1105681413,London planetree,40.45398718,-80.00280923,Allegheny Center,Platanus x acerifolia
81221383,London planetree,40.45411061,-80.00284038,Allegheny Center,Platanus x acerifolia
722785829,London planetree,40.45419288,-80.00286118,Allegheny Center,Platanus x acerifolia
395451363,London planetree,40.45457597,-80.00300025,Allegheny Center,Platanus x acerifolia
1595210367,London planetree,40.4554497,-80.00359484,Allegheny Center,Platanus x acerifolia
889084391,London planetree,40.45538986,-80.00383638,Allegheny Center,Platanus x acerifolia
889843634,London planetree,40.45535281,-80.00397044,Allegheny Center,Platanus x acerifolia
35914816,London planetree,40.45497666,-80.00276733,Allegheny Center,Platanus x acerifolia
1835027229,London planetree,40.45330902,-80.00249571,Allegheny Center,Platanus x acerifolia
852057616,London planetree,40.45333232,-80.00236119,Allegheny Center,Platanus x acerifolia
1436614028,London planetree,40.45334835,-80.00224447,Allegheny Center,Platanus x acerifolia
937637688,London planetree,40.45340802,-80.00201199,Allegheny Center,Platanus x acerifolia
668686137,London planetree,40.45343765,-80.00190475,Allegheny Center,Platanus x acerifolia
1231211375,London planetree,40.45465575,-80.00253871,Allegheny Center,Platanus x acerifolia
1681773703,London planetree,40.45448281,-80.00245601,Allegheny Center,Platanus x acerifolia
976700743,London planetree,40.45440053,-80.00243522,Allegheny Center,Platanus x acerifolia
1828171467,London planetree,40.45297956,-80.00244829,Allegheny Center,Platanus x acerifolia
124958440,London planetree,40.4528627,-80.00243537,Allegheny Center,Platanus x acerifolia
208591138,London planetree,40.45277407,-80.00238733,Allegheny Center,Platanus x acerifolia
949394184,London planetree,40.45268473,-80.00237533,Allegheny Center,Platanus x acerifolia
539486768,London planetree,40.45260248,-80.00235454,Allegheny Center,Platanus x acerifolia
